text,jurisdiction,source,last_reform_date,title,Id
1.00071.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LGN.pdf,17/11/2023,Ley de la Guardia Nacional,1.00071
1.00072.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIElec.pdf,1/4/2024,Ley de la Industria Eléctrica,1.00072
1.00073.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPF.pdf,24/6/2011,Ley de la Policía Federal,1.00073
1.00074.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LDPAM.pdf,14/6/2024,Ley de los Derechos de las Personas Adultas Mayores,1.00074
1.00075.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LHHEUM.pdf,29/11/2022,Ley de los Husos Horarios en los Estados Unidos Mexicanos,1.00075
1.00076.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIGIE_2022.pdf,8/5/2024,Ley de los Impuestos Generales de Importación y Exportación,1.00076
1.00077.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LINS.pdf,11/5/2022,Ley de los Institutos Nacionales de Salud,1.00077
1.00078.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LORCME_200521.pdf,20/5/2021,Ley de los Órganos Reguladores Coordinados en Materia Energética,1.00078
1.00079.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LSAR.pdf,30/4/2024,Ley de los Sistemas de Ahorro para el Retiro,1.00079
1.00080.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LMigra.pdf,27/5/2024,Ley de Migración,1.00080
1.00081.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LMin.pdf,8/5/2023,Ley de Minería,1.00081
1.00082.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/53.pdf,23/4/2012,Ley de Nacionalidad,1.00082
1.00083.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LNCM_071220.pdf,7/12/2012,Ley de Navegación y Comercio Marítimos,1.00083
1.00084.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/56_200521.pdf,20/5/2021,Ley de Obras Públicas y Servicios Relacionados con las Mismas,1.00084
1.00085.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/57.pdf,9/4/2012,Ley de Organizaciones Ganaderas,1.00085
1.00086.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPM_110814.pdf,11/8/2014,Ley de Petróleos Mexicanos,1.00086
1.00087.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPlan.pdf,8/5/2023,Ley de Planeación,1.00087
1.00088.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPERC.pdf,1/4/2024,"Ley de Premios, Estímulos y Recompensas Civiles",1.00088
1.00089.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPO.pdf,7/2/2006,Ley de Productos Orgánicos,1.00089
1.00090.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPDB.pdf,1/2/2008,Ley de Promoción y Desarrollo de los Bioenergéticos,1.00090
1.00091.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPAB.pdf,11/5/2022,Ley de Protección al Ahorro Bancario,1.00091
1.00092.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/63.pdf,9/4/2012,Ley de Protección al Comercio y la Inversión de Normas Extranjeras que Contravengan el Derecho Internacional,1.00092
1.00093.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPEAM.pdf,1/3/2023,Ley de Protección del Espacio Aéreo Mexicano,1.00093
1.00094.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LPDUSF.pdf,24/1/2024,Ley de Protección y Defensa al Usuario de Servicios Financieros,1.00094
1.00095.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/65_071220.pdf,7/12/2020,Ley de Puertos,1.00095
1.00096.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LRAM.pdf,22/11/2021,Ley de Recompensas de la Armada de México,1.00096
1.00097.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/67.pdf,31/12/1974,Ley de Responsabilidad Civil por Daños Nucleares,1.00097
1.00098.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LSInt_300519.pdf,20/5/2019,Ley de Seguridad Interior,1.00098
1.00099.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LSN.pdf,25/11/2022,Ley de Seguridad Nacional,1.00099
1.00100.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/255.pdf,12/12/2002,Ley de Sistemas de Pagos,1.00100
1.00101.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/70.pdf,9/4/2012,Ley de Sociedades de Responsabilidad Limitada de Interés Público,1.00101
1.00102.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/71_240418.pdf,24/4/2018,Ley de Sociedades de Solidaridad Social,1.00102
1.00103.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LTF.pdf,30/12/0205,Ley de Tesorería de la Federación,1.00103
1.00104.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LTE.pdf,24/12/2015,Ley de Transición Energética,1.00104
1.00105.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/256.pdf,10/1/2024,Ley de Transparencia y de Fomento a la Competencia en el Crédito Garantizado,1.00105
1.00106.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LUC.pdf,24/1/2024,Ley de Uniones de Crédito,1.00106
1.00107.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LVZMM_130420.pdf,13/4/2020,Ley de Vertimientos en las Zonas Marinas Mexicanas,1.00107
1.00108.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LVGC.pdf,13/4/2020,Ley de Vías Generales de Comunicación,1.00108
1.00109.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LViv.pdf,14/6/2024,Ley de Vivienda,1.00109
1.00110.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/74.pdf,10/1/2014,Ley del Banco de México,1.00110
1.00111.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/75_100619.pdf,10/6/2019,Ley del Diario Oficial de la Federación y Gacetas Gubernamentales,1.00111
1.00112.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFMPED.pdf,11/5/2022,Ley del Fondo Mexicano del Petróleo para la Estabilización y el Desarrollo,1.00112
1.00113.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIVA.pdf,12/11/2021,Ley del Impuesto al Valor Agregado,1.00113
1.00114.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIEPS.pdf,22/12/2023,Ley del Impuesto Especial sobre Producción y Servicios,1.00114
1.00115.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LISR.pdf,1/4/2024,Ley del Impuesto sobre la Renta,1.00115
1.00116.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/84_070519.pdf,7/5/2019,Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,1.00116
1.00117.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LISSSTE.pdf,7/6/2024,Ley del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,1.00117
1.00118.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIFNVT.pdf,30/4/2024,Ley del Instituto del Fondo Nacional de la Vivienda para los Trabajadores,1.00118
1.00119.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIFNCT.pdf,3/1/2024,Ley del Instituto del Fondo Nacional para el Consumo de los Trabajadores,1.00119
1.00120.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIMJ.pdf,1/4/2024,Ley del Instituto Mexicano de la Juventud,1.00120
1.00121.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/88_200521.pdf,20/5/2021,Ley del Instituto Nacional de las Mujeres,1.00121
1.00122.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LINPI.pdf,29/12/2023,Ley del Instituto Nacional de los Pueblos Indígenas,1.00122
1.00123.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LMV.pdf,24/1/2024,Ley del Mercado de Valores,1.00123
1.00124.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/269_200521.pdf,20/5/2021,Ley del Registro Público Vehicular,1.00124
1.00125.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LSS.pdf,7/6/2024,Ley del Seguro Social,1.00125
1.00126.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/93_041218.pdf,4/12/2018,Ley del Servicio de Administración Tributaria,1.00126
1.00127.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/96_190418.pdf,19/4/2018,Ley del Servicio Exterior Mexicano,1.00127
1.00128.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LSM.pdf,18/5/2022,Ley del Servicio Militar,1.00128
