Id,file,jurisdiction,last_reform_date,source,text,title
19.00067,19.00067.txt,MX-CMX,2022-10-27,https://www.congresocdmx.gob.mx/archivo-3ce3dbf8bd8f7f656061bdcc66e72914b6e4800c.pdf,19.00067.txt,LEY PARA LA RECONSTRUCCIÓN INTEGRAL DE LA CIUDAD DE MÉXICO
19.00068,19.00068.txt,MX-CMX,2022-10-27,https://www.congresocdmx.gob.mx/archivo-9ca135d093d7ceec515033b0a727d6a9deeaa6e2.pdf,19.00068.txt,LEY DE CENTROS PENITENCIARIOS DE LA CIUDAD DE MÉXICO
19.00069,19.00069.txt,MX-CMX,2022-10-27,https://www.congresocdmx.gob.mx/archivo-d95b264451de43886e7a13d85d49168d5e4ad4aa.pdf,19.00069.txt,"LEY DE AUSTERIDAD, TRANSPARENCIA EN REMUNERACIONES, PRESTACIONES Y EJERCICIO DE RECURSOS DE LA CIUDAD DE MÉXICO"
19.00070,19.00070.txt,MX-CMX,2022-10-21,https://www.congresocdmx.gob.mx/archivo-91faad1cfcc274a34a1159d40a207029ff6345ba.pdf,19.00070.txt,"LEY ORGÁNICA DEL CONSEJO ECONÓMICO, SOCIAL Y AMBIENTAL DE LA CIUDAD DE MÉXICO"
19.00071,19.00071.txt,MX-CMX,2022-10-21,https://www.congresocdmx.gob.mx/archivo-ccab57e0c910a084498b8a40c3990dd7404086eb.pdf,19.00071.txt,LEY DE RESIDUOS SÓLIDOS DEL DISTRITO FEDERAL
19.00072,19.00072.txt,MX-CMX,2022-10-06,https://www.congresocdmx.gob.mx/archivo-c486121fab5e6569491a98b1de847c7d3c03e161.pdf,19.00072.txt,LEY DEL SISTEMA DE ALERTA SOCIAL DE LA CIUDAD DE MÉXICO
19.00073,19.00073.txt,MX-CMX,2022-09-30,https://www.congresocdmx.gob.mx/archivo-7b98766a123a350e6e352eda3d771b3e34a40a0e.pdf,19.00073.txt,LEY DE HUERTOS URBANOS DE LA CIUDAD DE MÉXICO
19.00074,19.00074.txt,MX-CMX,2022-09-30,https://www.congresocdmx.gob.mx/archivo-0596001207d6b3d7225d28d4aacc4c13b5654117.pdf,19.00074.txt,LEY PARA LA DONACIÓN ALTRUISTA DE ALIMENTOS DE LA CIUDAD DE MÉXICO
19.00075,19.00075.txt,MX-CMX,2020-10-12,https://www.congresocdmx.gob.mx/archivo-c266806025d4b6d13f399f59a2fc2c4355ec5a5d.pdf,19.00075.txt,LEY DEL TERRITORIO DE LA CIUDAD DE MÉXICO
19.00076,19.00076.txt,MX-CMX,2022-06-10,https://www.congresocdmx.gob.mx/archivo-2d7b855efa97f397a5ad80d00f8a3809385a4666.pdf,19.00076.txt,LEY DE MEJOR REGULATORIA PARA LA CIUDAD DE MÉXICO
19.00077,19.00077.txt,MX-CMX,2022-06-15,https://www.congresocdmx.gob.mx/archivo-94e4e681f6ee477d1fcb67995f7e67fb31489e86.pdf,19.00077.txt,LEY DE RESPONSABILIDADES ADMINISTRATIVAS DE LA CIUDAD DE MÉXICO
19.00078,19.00078.txt,MX-CMX,2022-05-27,https://www.congresocdmx.gob.mx/archivo-ecfcf0c22d9f5f5147cc158ecda749431408ab95.pdf,19.00078.txt,LEY DE FOMENTO PARA LA LECTURA Y EL LIBRO DE LA CIUDAD DE MÉXICO
19.00079,19.00079.txt,MX-CMX,2022-04-13,https://www.congresocdmx.gob.mx/archivo-f8209d5b6a1e7b8eaa8e08d9a5679548d8d16984.pdf,19.00079.txt,LEY DE BIBLIOTECAS DE LA CIUDAD DE MÉXICO
19.00080,19.00080.txt,MX-CMX,2021-12-27,https://www.congresocdmx.gob.mx/archivo-baaff8dff1842d4c6607a5ca6d5294a939bfd2b4.pdf,19.00080.txt,LEY DE MOVILIDAD PARA LA CIUDAD DE MÉXICO
19.00081,19.00081.txt,MX-CMX,2021-09-02,https://www.congresocdmx.gob.mx/archivo-c8b5ac5de1295e48a45b7b6522a7097dc51c1ded.pdf,19.00081.txt,LEY DEL SISTEMA DE PLANEACIÓN DEL DESARROLLO DE LA CIUDAD DE MÉXICO
19.00082,19.00082.txt,MX-CMX,2021-07-22,https://www.congresocdmx.gob.mx/archivo-8428df1510f3d6b4ec7fbd9d231c87dbd5555002.pdf,19.00082.txt,LEY DEL SISTEMA PÚBLICO DE RADIODIFUSIÓN PARA LA CIUDAD DE MÉXICO
19.00083,19.00083.txt,MX-CMX,2021-06-09,https://www.congresocdmx.gob.mx/archivo-6c86a0d62c49c2df4745ad4acfa7ef51c4cdfc1e.pdf,19.00083.txt,LEY DE EVALUACIÓN DE LA CIUDAD DE MÉXICO
